study_hours,sleep_hours,screen_time_hours,workout_done,mood_score,deep_work_sessions,streak_days,goal_difficulty,task_completion_rate,stress_level,breaks_taken,weekend_recovery_score,consistency_label,burnout_label,growth_score
0.5,5.7,8.9,0,10,5,25,5,0.9,2,3,8,0,0,71
0.9,8.0,5.0,1,10,5,18,2,0.23,10,0,4,0,1,58
0.4,8.2,9.9,1,9,4,1,2,0.78,7,0,3,0,1,24
1.5,8.7,9.2,0,3,4,28,5,0.33,1,0,6,0,0,66
3.7,4.7,5.0,1,7,2,5,3,0.81,3,0,2,0,0,55
2.0,4.2,7.3,0,6,0,12,5,0.96,5,2,4,0,0,38
0.8,7.7,4.4,1,2,0,21,2,0.95,4,3,8,1,0,48
1.0,6.4,7.1,0,3,1,23,1,0.89,9,1,1,0,1,52
2.8,8.5,7.5,0,5,2,3,1,0.64,7,5,10,0,1,36
3.2,7.8,2.8,1,2,4,11,1,0.93,7,5,6,0,1,79
3.3,7.8,8.8,1,6,3,4,5,0.9,4,1,4,1,0,50
2.3,8.6,7.6,0,10,5,13,3,0.68,2,0,7,1,0,66
0.5,8.9,9.4,1,8,4,27,2,0.61,1,5,4,1,0,61
3.1,7.8,4.9,1,7,5,20,4,0.18,6,1,4,0,1,78
2.2,6.1,5.0,1,4,1,24,5,0.81,3,0,8,1,0,65
4.3,8.3,8.3,0,4,4,24,2,0.46,10,1,5,0,1,87
5.3,7.7,8.9,1,10,2,6,3,0.87,3,0,7,1,0,63
5.8,6.7,7.6,1,4,0,1,1,0.7,5,4,10,1,0,46
0.7,7.7,1.2,0,7,1,0,5,0.29,5,3,2,0,0,14
3.4,8.1,7.9,0,9,5,21,1,0.9,1,5,2,1,0,90
2.0,5.8,6.1,0,5,1,19,2,0.25,6,1,9,0,1,43
0.6,6.5,2.7,1,10,3,28,4,0.34,10,3,9,0,1,66
0.6,7.9,4.5,1,7,5,12,3,0.78,4,1,2,1,0,59
1.0,4.7,6.1,1,7,0,10,3,0.69,5,5,4,0,0,24
2.7,9.0,1.9,1,4,4,7,5,0.22,1,1,1,0,0,56
2.8,8.0,4.1,1,1,0,2,5,0.93,8,2,3,0,1,35
1.4,8.7,3.4,1,2,1,19,1,0.5,5,1,4,0,0,48
0.2,5.0,1.4,1,5,4,29,5,0.94,3,2,9,0,0,85
0.5,8.0,3.4,1,5,1,19,1,0.39,3,3,1,0,0,39
0.2,6.5,9.6,0,4,0,26,5,0.8,6,5,6,1,1,37
3.2,8.1,4.6,0,7,5,12,4,0.75,10,2,8,0,1,79
1.1,4.4,2.6,0,7,3,12,2,0.42,10,2,9,0,2,47
5.2,5.1,9.5,0,4,4,16,1,0.74,10,5,8,0,2,85
2.3,8.8,8.5,0,2,4,8,5,0.61,7,4,10,0,1,49
4.7,4.2,3.2,1,3,1,7,5,0.3,7,2,10,0,1,53
1.9,5.6,9.5,1,3,4,26,1,0.22,10,0,10,0,2,63
4.2,7.6,5.1,1,2,2,22,4,0.76,5,3,9,1,0,83
0.2,5.2,8.9,1,4,5,1,1,0.14,4,3,7,0,0,18
5.4,6.8,10.0,1,7,2,7,3,0.22,2,0,1,0,0,50
4.8,5.1,5.0,0,9,2,1,4,0.31,10,1,6,0,2,48
3.7,5.1,9.6,1,3,5,20,2,0.79,8,1,1,0,2,86
5.4,6.2,4.6,1,9,1,18,5,0.13,6,2,4,0,1,69
5.4,6.2,6.2,0,10,2,27,5,0.86,7,4,4,0,1,100
0.1,6.3,8.0,1,4,5,3,2,0.39,8,0,4,0,1,27
1.8,8.4,1.4,1,4,3,20,2,0.48,4,3,8,0,0,69
0.2,7.5,7.0,1,7,4,22,5,0.33,3,3,9,0,0,51
3.6,4.5,4.5,0,8,4,15,4,0.27,7,3,3,0,1,71
4.5,7.9,5.0,0,7,2,9,2,0.76,9,4,6,0,1,66
1.2,5.4,3.3,1,6,5,3,3,0.12,10,3,5,0,2,39
2.2,7.1,6.2,1,10,4,9,1,0.7,6,3,9,1,1,56
4.6,7.1,2.9,0,4,4,21,3,0.82,4,4,6,1,0,100
2.5,6.8,7.3,1,6,4,22,4,0.5,2,5,9,0,0,72
4.2,7.6,3.5,1,8,3,24,1,0.88,6,5,10,1,1,98
2.5,5.6,4.8,0,4,3,4,3,0.68,5,2,1,0,0,48
1.7,8.9,6.1,1,7,2,4,4,0.28,8,2,4,0,1,25
4.3,6.9,3.5,0,3,2,9,4,0.37,9,1,7,0,1,60
4.9,4.3,10.0,1,4,2,3,5,0.12,9,4,7,0,2,38
5.9,4.3,2.3,0,10,2,21,1,0.3,1,5,6,0,0,92
4.6,8.1,7.4,1,4,0,29,4,0.87,5,5,10,1,0,82
5.6,8.2,3.8,1,5,2,21,2,0.53,6,2,6,0,1,91
5.0,8.8,4.5,1,6,5,19,2,0.6,8,3,7,0,1,100
3.4,8.2,5.3,0,2,1,16,5,0.14,3,3,6,0,0,49
0.5,5.3,3.6,0,1,5,18,4,0.26,1,5,7,0,0,59
0.2,7.5,4.1,0,7,5,29,5,0.39,7,3,10,0,1,74
3.1,5.9,5.9,1,8,0,13,2,0.89,2,3,9,0,0,50
1.8,6.2,4.2,0,3,0,20,5,0.53,8,4,7,0,1,46
4.1,6.6,8.9,0,8,5,1,2,0.17,2,4,3,0,0,49
0.3,8.3,9.7,0,6,1,17,3,0.26,2,2,10,0,0,19
1.0,8.9,2.4,0,9,4,10,4,0.96,10,0,6,0,1,61
4.0,5.4,4.1,1,9,0,9,3,0.73,9,5,4,0,2,51
4.2,7.5,1.1,1,10,4,9,1,0.17,6,0,7,0,1,72
3.3,8.8,1.4,1,4,2,2,5,0.49,6,4,2,0,1,48
5.1,4.5,2.8,1,6,4,11,3,0.64,6,2,2,0,1,88
0.4,7.3,2.3,1,2,2,16,3,0.3,6,5,7,0,1,40
5.1,6.0,8.2,1,7,2,27,5,0.32,1,1,7,0,0,83
1.5,7.0,9.3,0,5,1,15,4,0.68,6,0,4,1,1,35
1.3,7.9,9.0,1,9,1,9,4,0.13,1,2,4,0,0,14
5.5,4.6,2.5,0,3,0,28,4,0.67,6,0,4,0,1,94
4.1,6.8,5.5,0,9,1,18,5,0.79,6,4,2,1,1,70
1.2,8.6,2.4,0,10,5,8,3,0.64,1,1,7,1,0,59
3.9,7.6,10.0,0,9,4,18,3,0.13,5,2,9,0,0,64
0.9,7.5,6.1,0,5,1,16,4,0.44,5,0,10,0,0,33
0.1,5.6,4.1,1,8,2,15,2,0.24,6,1,2,0,1,31
5.8,5.9,1.3,1,4,5,17,3,0.91,1,3,3,0,0,100
4.5,4.8,5.7,0,6,4,13,1,0.47,2,2,10,0,0,77
3.3,5.9,9.2,0,10,2,18,4,0.75,6,4,4,0,1,62
1.1,4.1,9.8,0,10,5,4,4,0.21,10,2,8,0,2,29
3.2,6.1,7.3,0,3,3,16,5,0.53,7,0,9,0,1,63
1.3,4.7,5.7,0,9,4,10,3,0.35,6,4,7,0,1,45
3.9,7.7,5.8,0,5,1,23,2,0.61,5,1,10,1,0,72
2.2,7.8,6.2,1,6,1,8,2,0.31,4,4,1,0,0,29
5.0,5.9,7.1,1,4,3,19,1,0.2,2,0,9,0,0,76
0.5,8.8,8.2,0,5,4,23,2,0.46,3,3,1,0,0,55
4.1,8.1,7.2,1,4,2,27,3,0.39,5,4,6,0,0,78
3.5,8.3,4.9,0,7,1,30,4,0.41,9,0,10,0,1,77
3.5,7.1,7.6,1,3,4,26,4,0.37,5,0,5,0,0,83
0.0,7.4,6.8,1,4,3,14,4,0.37,9,2,5,0,1,32
4.6,8.7,5.6,0,6,1,7,4,0.4,5,0,10,0,0,50
5.4,7.2,4.0,1,2,4,7,3,0.32,10,4,7,0,1,76
4.1,4.0,9.7,0,10,5,13,5,1.0,1,0,4,0,0,82
5.0,5.3,4.0,1,3,3,0,4,0.73,8,1,2,0,2,64
4.7,4.9,1.4,1,7,3,14,2,0.81,3,1,4,0,0,90
3.5,5.8,4.7,1,7,2,21,3,0.32,1,0,9,0,0,68
1.9,8.4,1.7,1,10,0,12,5,0.98,4,1,4,1,0,49
1.7,8.9,4.1,1,9,3,13,3,0.13,7,1,8,0,1,45
2.3,4.4,6.0,1,10,0,29,4,0.74,6,5,2,0,1,64
3.8,6.6,5.8,1,2,2,4,1,0.8,9,0,7,0,1,52
5.5,8.8,2.6,1,6,3,2,5,0.82,10,1,6,0,1,76
5.9,7.9,8.2,0,3,3,0,2,0.58,7,0,4,0,1,60
2.1,6.0,9.2,0,4,3,16,1,0.62,10,5,1,0,1,52
1.3,6.9,7.8,0,3,4,18,5,0.84,1,3,10,1,0,62
5.1,8.7,8.6,1,6,3,15,2,0.39,2,5,6,0,0,71
0.8,8.2,6.5,0,3,1,1,4,0.19,2,1,8,0,0,4
4.0,6.7,6.8,1,10,1,21,5,0.19,9,0,3,0,1,59
0.3,7.8,9.2,1,4,3,1,2,0.27,1,4,3,0,0,8
3.4,5.7,4.1,1,7,3,19,3,0.67,3,0,4,0,0,78
3.8,5.3,7.9,1,6,5,2,4,0.14,7,5,5,0,1,50
2.9,5.5,3.3,1,10,4,14,2,0.14,9,4,6,0,2,64
3.1,6.9,7.6,1,6,3,27,5,0.99,5,3,4,1,0,87
0.1,7.1,3.7,1,7,4,16,2,0.44,3,4,1,0,0,50
1.3,5.0,2.2,1,4,0,19,4,0.47,6,5,6,0,1,43
4.5,4.8,2.6,0,10,0,23,4,0.45,10,0,3,0,2,74
4.3,5.2,7.6,1,10,4,1,1,0.2,2,0,1,0,0,48
3.4,7.3,4.1,0,3,4,24,5,0.78,1,2,5,1,0,94
1.3,7.9,9.1,0,3,0,27,3,0.66,7,2,4,0,1,45
5.7,4.1,8.3,0,4,4,0,3,0.62,10,2,6,0,2,65
5.6,6.8,5.7,1,7,1,5,4,0.55,1,1,2,0,0,57
2.9,6.7,6.4,0,10,0,17,3,0.56,8,1,2,0,1,47
2.9,5.2,7.9,0,9,5,10,2,0.97,10,4,6,0,2,71
1.5,9.0,7.1,1,7,4,5,5,0.67,3,3,2,1,0,42
3.7,5.6,6.9,0,2,2,25,2,0.5,6,1,5,0,1,75
1.8,4.8,1.8,0,8,0,15,1,0.59,6,0,10,0,1,45
1.1,8.5,3.9,1,1,0,17,1,0.12,5,2,3,0,0,28
2.6,6.4,8.1,1,10,2,11,5,0.49,5,1,5,0,0,42
4.8,6.1,2.3,1,2,3,14,2,0.89,10,2,6,0,1,90
1.6,4.1,3.7,1,1,1,11,4,0.88,2,2,2,0,0,45
0.4,5.3,1.9,1,8,3,0,5,0.53,8,3,2,0,2,28
0.4,8.1,8.9,1,2,3,26,2,0.42,8,0,9,0,1,50
5.5,4.1,1.9,0,6,0,23,2,0.84,5,2,7,0,0,91
5.0,6.8,4.2,0,2,4,22,5,0.76,10,0,2,0,1,100
4.3,4.4,1.3,1,4,4,29,1,0.83,10,1,9,0,2,100
2.4,7.0,9.7,0,3,4,16,2,0.35,4,1,5,0,0,54
2.9,8.7,6.5,0,10,2,25,4,0.67,3,2,5,1,0,73
2.2,4.1,8.8,0,6,0,19,5,0.22,4,4,5,0,0,32
2.6,7.1,3.3,0,8,0,22,1,0.22,5,1,2,0,0,51
3.2,6.4,4.4,1,3,0,13,1,0.65,5,2,1,1,0,49
1.5,7.4,4.0,1,5,4,6,3,0.9,1,0,6,1,0,55
4.1,4.3,7.4,0,1,1,14,2,0.95,7,4,1,0,1,64
1.9,6.0,9.8,0,10,5,19,2,0.7,1,1,1,0,0,68
5.1,6.7,4.1,0,7,0,26,3,0.11,2,2,7,0,0,73
2.7,6.6,8.8,0,7,5,1,4,0.66,10,2,9,0,1,48
4.8,7.9,4.9,1,8,3,7,5,0.66,4,0,3,1,0,70
0.2,8.2,3.3,1,10,5,13,3,0.14,4,5,3,0,0,47
1.7,5.1,1.6,0,5,1,18,3,0.67,6,0,10,0,1,56
4.0,6.0,1.2,0,4,1,8,3,0.58,1,3,2,0,0,59
5.4,5.6,9.0,0,5,3,20,5,0.13,6,0,9,0,1,75
2.1,6.5,6.8,1,9,5,27,5,0.93,1,5,6,1,0,92
3.7,8.8,5.9,0,4,2,8,5,0.47,10,1,4,0,1,51
4.2,6.9,7.0,1,6,4,11,1,0.59,1,3,4,0,0,71
0.7,6.1,2.0,1,2,5,6,1,0.39,7,3,3,0,1,48
4.5,5.1,1.1,1,8,5,1,4,0.68,1,0,5,0,0,78
0.2,6.0,3.5,0,1,2,26,2,0.49,2,2,2,0,0,55
5.7,5.6,6.1,1,9,5,4,2,0.51,5,3,8,0,0,79
4.0,9.0,9.6,0,5,2,4,4,0.7,9,3,2,0,1,44
3.8,4.8,8.5,1,8,0,28,3,0.78,3,2,4,0,0,71
1.5,6.9,4.7,1,8,1,10,5,0.73,3,5,1,1,0,38
0.9,4.6,2.7,0,2,1,27,2,0.27,1,5,4,0,0,53
5.8,5.4,4.9,0,9,0,8,5,0.61,1,1,7,0,0,60
4.1,5.0,1.2,0,9,1,25,3,0.23,2,3,7,0,0,78
1.3,6.6,8.2,0,7,5,16,1,0.41,10,4,1,0,1,56
2.4,6.5,3.1,1,10,3,20,5,0.89,4,2,5,1,0,78
3.7,4.7,1.2,0,10,1,13,4,0.33,6,0,8,0,1,59
5.0,4.3,8.0,0,5,2,27,1,0.27,10,2,10,0,2,81
5.1,4.3,8.8,1,5,3,5,5,0.5,3,1,1,0,0,58
5.3,5.6,7.8,1,10,0,4,2,0.3,4,1,4,0,0,38
6.0,6.8,3.0,1,7,2,25,3,0.91,9,0,10,0,1,100
1.8,6.3,3.0,0,9,5,1,1,0.88,9,3,4,0,1,57
3.1,4.5,6.2,1,6,4,0,5,0.16,4,5,1,0,0,39
1.7,7.8,7.8,1,6,4,23,5,0.6,8,1,8,0,1,68
1.3,4.6,1.5,0,9,0,9,1,0.24,2,3,7,0,0,25
0.9,5.9,4.0,1,1,5,14,2,0.59,10,5,8,0,2,62
2.3,8.9,1.1,0,5,1,9,3,0.35,9,5,1,0,1,42
0.7,4.1,3.4,0,9,1,11,4,0.55,8,0,2,0,2,32
0.1,4.5,3.5,1,6,2,1,1,0.59,10,4,7,0,2,19
3.7,7.3,7.7,0,6,2,14,1,0.5,10,0,9,0,1,57
0.1,6.4,9.5,0,2,5,15,4,0.2,6,3,7,0,1,38
3.1,6.5,1.6,0,5,0,25,1,0.41,4,2,8,0,0,67
1.1,8.3,6.6,1,2,0,22,2,0.76,6,1,9,1,1,43
4.8,8.3,2.7,1,4,0,2,3,0.55,1,1,10,0,0,47
4.4,7.1,7.7,1,8,5,20,4,0.27,1,1,4,0,0,85
3.2,4.4,1.8,1,6,3,13,3,0.5,2,2,4,0,0,69
5.6,9.0,8.5,0,6,3,12,2,0.64,2,3,8,1,0,76
2.8,7.3,6.9,1,9,3,5,5,0.32,5,0,4,0,0,40
4.2,9.0,4.4,0,6,2,18,5,0.43,4,0,7,0,0,72
2.9,5.1,7.3,1,2,2,10,1,0.92,9,3,9,0,2,54
2.9,4.8,5.5,1,10,5,19,4,0.68,9,2,6,0,2,84
1.2,6.1,7.9,1,4,3,21,4,0.92,7,5,9,0,1,61
0.2,7.0,9.7,0,3,0,27,2,0.55,8,5,8,0,1,33
5.3,4.4,7.1,0,2,1,3,3,0.58,9,5,1,0,2,50
4.4,7.5,4.5,1,5,4,22,1,0.8,5,4,5,1,0,99
4.6,4.5,4.5,1,4,4,16,5,0.3,9,1,3,0,2,81
0.3,5.5,2.3,0,10,5,9,1,0.62,10,5,8,0,2,53
0.1,8.8,2.4,1,5,3,15,4,0.75,10,5,6,0,1,51
0.1,6.8,5.3,1,9,0,18,2,0.85,1,3,10,1,0,34
2.8,4.8,7.5,0,4,5,15,5,0.17,4,3,1,0,0,63
0.8,8.6,8.3,1,7,2,12,3,0.38,7,4,6,0,1,27
1.1,6.2,8.3,0,5,0,20,2,0.12,7,3,3,0,1,24
5.3,7.7,6.8,0,10,2,23,4,0.13,9,1,1,0,1,77
3.5,4.2,2.8,0,9,4,18,5,0.35,10,0,1,0,2,80
1.0,5.9,8.5,0,2,0,14,4,0.79,3,0,3,0,0,27
1.2,6.3,6.6,1,1,1,23,5,0.53,6,0,5,0,1,47
2.9,5.2,8.8,1,8,4,8,3,0.31,7,0,6,0,1,47
5.1,7.5,2.0,1,7,3,6,5,0.42,4,5,1,0,0,72
2.2,7.8,6.7,0,1,2,28,5,0.26,9,1,2,0,1,63
4.5,4.3,9.5,0,1,5,21,4,0.3,7,4,5,0,1,84
2.7,8.6,5.4,1,8,1,17,5,0.76,9,5,4,0,1,57
5.0,7.9,3.7,1,4,5,18,2,0.35,6,0,9,0,1,96
1.8,4.6,1.4,0,7,0,11,5,0.23,1,3,8,0,0,32
4.5,7.5,9.0,0,7,2,25,5,0.6,2,0,8,0,0,79
1.6,4.8,6.3,1,10,0,11,3,0.29,10,0,10,0,2,22
4.0,6.8,7.3,0,10,1,13,1,0.8,9,1,8,0,1,58
2.9,4.9,9.8,1,5,2,18,4,0.28,5,4,9,0,0,48
2.4,7.1,7.3,0,8,3,14,2,0.53,3,1,1,0,0,54
4.2,7.5,1.9,1,2,1,18,3,0.41,4,4,5,0,0,71
1.8,6.3,2.3,0,7,2,25,1,0.1,4,3,3,0,0,61
3.2,8.4,8.2,0,8,5,20,5,0.36,4,2,5,0,0,76
0.4,5.7,7.5,0,5,3,0,1,0.64,10,3,7,0,2,19
3.6,5.5,5.3,0,4,4,20,3,1.0,9,1,8,0,2,92
1.6,8.3,8.5,1,5,4,13,2,0.97,5,2,9,1,0,58
1.3,8.2,2.8,0,3,4,8,3,0.18,10,2,2,0,1,44
1.0,5.0,3.5,1,5,3,21,5,0.74,7,0,4,0,1,65
2.6,8.2,6.1,0,4,3,9,4,0.44,3,4,9,0,0,48
1.7,8.5,1.9,1,10,0,21,4,0.71,3,0,10,1,0,55
3.5,4.8,4.9,0,9,1,22,5,0.74,1,2,8,0,0,72
3.7,5.6,5.2,0,8,5,22,4,0.17,10,5,2,0,2,85
3.8,6.6,7.2,1,1,3,1,5,0.73,1,0,1,1,0,50
2.2,7.6,9.8,1,4,0,1,3,0.59,1,4,9,0,0,11
4.7,7.5,8.8,1,8,1,13,4,0.2,5,5,7,0,0,49
4.7,5.4,2.1,0,7,4,8,5,0.9,6,4,9,0,1,87
1.3,5.3,3.5,0,7,2,12,3,0.26,2,0,2,0,0,38
2.9,7.6,3.6,1,1,0,21,1,0.29,2,5,5,0,0,53
5.5,4.1,5.5,0,6,3,4,5,0.77,1,2,5,0,0,72
0.5,6.9,6.5,1,7,4,21,5,0.72,2,1,5,1,0,60
5.3,7.7,5.5,1,2,5,6,3,0.81,4,4,1,1,0,86
2.2,6.4,1.2,1,4,1,12,2,0.27,9,5,9,0,1,44
5.3,8.8,3.1,1,3,3,8,5,0.76,1,1,1,1,0,81
2.6,4.5,2.9,0,4,4,0,3,0.9,3,0,2,0,0,57
5.4,6.3,8.5,0,8,3,5,2,0.53,4,5,3,0,0,62
2.9,8.3,8.1,1,8,0,21,2,0.21,7,5,3,0,1,42
1.1,5.1,3.7,0,10,5,6,2,0.7,6,1,10,0,1,54
1.7,7.7,1.1,1,9,4,14,4,0.65,10,4,6,0,1,69
6.0,5.3,9.9,1,9,5,30,2,0.26,1,3,3,0,0,100
2.0,4.7,4.7,0,4,0,10,3,0.11,9,3,6,0,2,23
2.7,8.9,8.9,1,9,5,27,2,0.16,3,5,5,0,0,77
4.7,6.2,2.4,0,6,3,12,5,0.57,5,5,8,0,0,80
0.2,5.3,3.8,1,4,0,16,2,0.45,5,1,7,0,0,27
0.4,6.2,9.6,0,6,3,18,1,0.28,7,2,4,0,1,34
5.2,7.3,1.3,0,4,4,11,5,0.89,10,5,2,0,1,97
5.4,4.3,4.1,0,4,5,16,5,0.27,2,4,6,0,0,94
4.7,8.0,8.7,0,7,4,5,1,0.46,6,2,10,0,1,60
4.1,6.4,8.3,1,5,2,21,1,0.49,10,2,6,0,1,69
4.5,7.2,7.8,1,7,0,13,2,0.27,7,2,6,0,1,45
2.1,5.8,3.0,0,9,3,20,2,0.85,9,4,4,0,2,75
2.7,4.8,2.9,0,8,0,20,1,0.63,7,5,6,0,1,58
0.3,7.7,5.1,0,10,3,30,4,0.64,3,3,8,1,0,68
5.1,7.1,9.9,0,4,0,23,4,0.58,6,1,3,0,1,67
4.1,4.5,3.9,0,2,5,30,2,0.24,7,0,3,0,1,100
2.7,5.8,2.3,0,10,2,27,4,0.33,1,0,9,0,0,76
4.4,4.7,9.9,0,6,1,17,4,0.14,3,1,5,0,0,49
2.6,8.5,7.6,0,4,4,3,1,0.25,2,3,4,0,0,39
2.1,8.1,5.3,1,3,5,2,5,0.76,2,0,2,1,0,54
2.9,6.5,7.9,0,10,3,19,1,0.82,10,4,1,0,1,70
3.5,8.2,1.9,1,3,3,0,1,0.65,8,5,4,0,1,55
5.4,6.8,2.3,1,8,1,7,4,0.91,5,5,3,1,0,73
0.3,7.3,4.2,1,3,0,10,4,0.3,2,3,3,0,0,14
1.9,6.9,4.4,0,9,0,5,1,0.92,2,3,5,1,0,32
2.7,7.5,9.0,1,8,3,13,5,0.42,5,5,5,0,0,49
2.0,9.0,3.3,1,8,0,8,4,0.8,10,5,5,0,1,37
2.7,4.3,1.2,0,3,5,17,1,0.55,4,1,10,0,0,85
5.5,8.2,7.1,0,10,4,1,2,0.16,8,4,3,0,1,58
5.8,6.1,10.0,1,2,1,8,4,0.27,5,0,9,0,0,49
3.0,4.9,4.6,0,8,2,14,1,0.14,4,5,3,0,0,50
5.4,7.8,6.3,1,6,4,30,2,0.88,4,2,10,1,0,100
1.0,6.6,5.8,0,4,5,4,5,0.54,6,4,9,0,1,43
1.6,7.9,8.8,1,2,4,10,4,0.84,2,3,5,1,0,50
4.5,5.6,6.2,0,2,4,8,5,0.78,7,4,2,0,1,75
0.4,7.9,1.1,1,6,4,4,4,0.68,3,2,10,1,0,44
5.2,7.0,8.0,0,3,2,0,2,0.95,9,5,5,0,1,56
2.8,4.3,9.1,1,5,3,5,4,0.41,2,0,3,0,0,37
0.3,5.0,3.5,0,9,1,27,1,0.19,6,3,9,0,1,45
2.3,4.5,1.6,0,5,0,5,5,0.41,1,4,7,0,0,30
3.0,5.4,6.0,1,5,1,7,3,0.54,7,1,3,0,1,39
2.2,8.9,5.7,1,5,0,6,4,0.21,3,4,7,0,0,19
3.6,5.1,6.4,0,8,4,3,4,0.92,8,0,3,0,2,62
0.9,6.5,6.4,1,1,5,19,1,0.15,6,4,5,0,1,55
1.6,7.0,2.8,0,6,2,7,2,0.48,6,2,4,0,1,39
4.1,7.8,3.5,0,6,4,17,2,0.53,5,4,10,0,0,85
0.6,7.6,8.0,1,7,0,18,2,0.15,3,3,1,0,0,18
5.4,4.0,3.3,1,4,5,14,4,0.79,7,2,6,0,1,100
4.8,7.8,6.1,1,4,1,4,1,0.28,9,3,5,0,1,43
1.5,6.2,5.0,1,10,2,28,4,0.21,9,0,5,0,1,60
4.4,6.3,9.2,1,2,5,13,4,0.17,10,2,3,0,1,69
4.1,7.2,8.1,0,3,2,19,3,0.87,10,1,8,0,1,74
0.3,8.0,6.2,0,10,2,1,2,0.76,2,3,7,1,0,18
0.5,4.6,4.0,1,7,1,1,4,0.13,8,0,2,0,2,6
4.3,6.4,3.0,1,7,2,4,3,0.41,4,3,4,0,0,54
3.0,4.3,5.2,0,9,2,18,5,0.35,5,1,7,0,0,59
1.6,6.8,2.7,1,9,0,19,4,0.39,3,3,1,0,0,43
4.4,7.9,7.2,1,10,0,21,4,0.9,9,4,5,0,1,70
3.4,4.6,9.7,1,8,4,11,5,0.89,7,3,1,0,1,66
5.2,4.3,8.7,1,3,1,28,3,0.99,3,5,4,0,0,92
5.0,4.4,6.8,1,5,2,0,1,0.38,9,5,7,0,2,46
2.8,7.8,1.2,0,1,2,29,2,0.96,8,2,7,0,1,94
1.6,5.1,2.9,1,6,4,18,2,0.17,7,3,8,0,1,61
1.0,5.4,9.5,1,3,3,14,1,0.1,7,2,7,0,1,30
6.0,8.7,8.1,1,4,1,28,4,0.67,8,1,2,0,1,93
2.1,4.8,5.4,0,7,5,10,4,0.24,5,0,9,0,0,55
1.7,7.6,8.1,1,5,4,28,2,0.95,9,1,4,0,1,82
1.9,6.4,5.1,1,8,5,5,1,0.53,7,1,3,0,1,53
5.9,8.5,4.7,1,5,2,19,5,0.89,4,0,9,1,0,96
4.4,7.7,1.5,1,2,4,28,4,0.13,5,4,1,0,0,100
4.6,7.8,9.2,0,10,3,29,3,0.56,8,4,2,0,1,91
0.1,8.4,1.5,0,5,4,28,2,0.11,7,0,6,0,1,66
2.0,7.3,5.6,0,4,5,25,5,0.35,2,1,7,0,0,79
4.1,6.0,3.6,1,8,5,24,5,0.3,2,3,6,0,0,97
0.9,6.9,4.6,0,1,2,11,3,0.23,2,5,10,0,0,31
5.9,5.8,8.4,0,3,2,24,2,0.38,10,3,3,0,2,86
4.5,4.5,5.7,1,6,5,26,1,0.84,2,2,1,0,0,100
2.8,6.8,6.3,1,2,5,3,4,0.18,6,5,8,0,1,47
3.0,9.0,4.5,1,5,5,15,3,0.36,1,0,8,0,0,74
2.2,8.6,9.3,1,3,1,27,2,0.9,5,3,4,1,0,63
3.7,9.0,6.4,0,8,3,30,2,0.66,6,4,3,1,1,93
3.2,8.4,1.5,0,8,1,0,5,0.52,9,5,7,0,1,39
1.5,4.5,1.2,1,3,0,11,5,0.2,7,4,2,0,1,30
2.2,5.7,9.0,1,2,2,0,1,0.12,4,1,10,0,0,14
1.8,8.5,4.7,0,5,2,22,4,0.49,2,0,9,0,0,59
5.1,6.2,8.0,1,8,1,8,4,0.85,10,4,2,0,1,59
1.8,7.2,6.7,0,9,0,0,4,0.33,5,2,3,0,0,7
4.2,5.3,2.3,1,5,0,3,1,0.72,6,4,9,0,1,47
5.1,5.9,8.1,0,6,5,27,3,0.65,1,0,10,0,0,100
5.5,6.3,6.7,1,1,4,15,2,0.37,6,2,1,0,1,84
0.2,6.5,6.7,0,8,5,29,4,0.93,7,1,5,0,1,80
0.6,4.1,5.2,1,8,2,1,4,0.35,4,4,3,0,0,14
5.6,8.8,8.1,0,1,1,24,3,0.87,5,1,4,1,0,87
5.9,4.3,5.3,1,7,3,15,3,0.21,1,5,10,0,0,81
0.0,5.9,2.4,1,1,4,19,1,0.25,10,5,8,0,2,52
2.1,6.9,6.5,1,10,4,20,2,0.57,3,0,4,0,0,69
0.6,5.0,8.6,1,2,5,0,2,0.15,6,2,1,0,1,20
2.1,6.5,9.1,1,10,3,3,2,0.3,10,3,1,0,1,27
5.1,8.9,4.8,1,3,2,9,1,0.74,8,5,7,0,1,71
3.7,8.7,7.1,1,6,4,17,4,0.16,9,2,9,0,1,68
1.6,5.7,2.4,1,7,0,19,2,0.32,10,3,3,0,2,42
1.0,6.5,3.2,0,3,4,24,4,0.38,7,2,9,0,1,69
2.1,4.2,8.2,0,6,0,8,3,0.71,7,0,2,0,1,26
1.6,8.6,5.8,0,6,3,11,4,0.54,2,1,9,0,0,46
5.1,5.5,6.1,0,10,1,12,2,0.55,3,0,8,0,0,63
5.2,6.8,6.6,1,10,0,5,1,0.26,10,4,1,0,1,41
2.0,8.6,4.6,0,5,3,13,5,0.65,8,5,1,0,1,57
4.8,7.3,1.7,1,1,1,2,3,0.54,10,4,1,0,1,54
1.1,6.0,5.4,0,8,5,13,1,0.31,5,0,9,0,0,53
0.7,5.7,8.1,0,3,1,4,2,0.12,10,1,8,0,2,3
2.4,6.1,2.5,1,8,2,21,2,0.4,5,3,3,0,0,65
2.1,8.1,5.2,0,9,3,3,4,0.96,1,3,7,1,0,48
2.8,4.4,9.7,0,5,5,22,2,0.84,3,2,7,0,0,82
2.5,7.9,3.2,1,8,2,6,5,0.55,2,3,7,0,0,45
